Index,Unique Identifier,Regions,Sub-Regions,Country,Company Name,Industry Tag,CUSIP,ISIN,SEDOL,FIGI,CIK,Ticker,MIC Code,Exchange,Market Currency
460,TW-60,Asia Pacific,East Asia,Taiwan,Wistron Corp,Consumer Electronics,,TW0003231007,,,,3231,XTAI,Taiwan Stock Exchange,TWD
461,TW-61,Asia Pacific,East Asia,Taiwan,Global Unichip Corp,Semiconductors & Chip Technologies,,TW0003443008,,,,3443,XTAI,Taiwan Stock Exchange,TWD
462,TW-62,Asia Pacific,East Asia,Taiwan,Innolux Corp,Electronic Components & Systems,,TW0003481008,,,,3481,XTAI,Taiwan Stock Exchange,TWD
463,TW-63,Asia Pacific,East Asia,Taiwan,Wpg Holdings Ltd,Semiconductors & Chip Technologies,,TW0003702007,,,,3702,XTAI,Taiwan Stock Exchange,TWD
464,TW-64,Asia Pacific,East Asia,Taiwan,Ase Technology Holding Ltd,Semiconductors & Chip Technologies,,TW0003711008,,,,3711,XTAI,Taiwan Stock Exchange,TWD
465,TW-65,Asia Pacific,East Asia,Taiwan,Far Eastone Telecommunications Ltd,Telecommunications Services,,TW0004904008,,,,4904,XTAI,Taiwan Stock Exchange,TWD
466,TW-66,Asia Pacific,East Asia,Taiwan,Pegatron Corp,Consumer Electronics,,TW0004938006,,,,4938,XTAI,Taiwan Stock Exchange,TWD
467,TW-67,Asia Pacific,East Asia,Taiwan,Zhen Ding Technology Holding Ltd,Semiconductors & Chip Technologies,,KYG989221000,,,,4958,XTAI,Taiwan Stock Exchange,TWD
468,TW-68,Asia Pacific,East Asia,Taiwan,Chailease Holding Ltd,Banking Services,,KYG202881093,,,,5871,XTAI,Taiwan Stock Exchange,TWD
469,TW-69,Asia Pacific,East Asia,Taiwan,Shanghai Commercial Ltd,Banking Services,,TW0005876007,,,,5876,XTAI,Taiwan Stock Exchange,TWD
470,TW-70,Asia Pacific,East Asia,Taiwan,Taiwan Cooperative Financial Holdi,Banking Services,,TW0005880009,,,,5880,XTAI,Taiwan Stock Exchange,TWD
471,TW-71,Asia Pacific,East Asia,Taiwan,Voltronic Power Technology Corp,"Machinery, Equipment & Components",,TW0006409006,,,,6409,XTAI,Taiwan Stock Exchange,TWD
472,TW-72,Asia Pacific,East Asia,Taiwan,Silergy Corp,Semiconductors & Chip Technologies,,KYG8190F1028,,,,6415,XTAI,Taiwan Stock Exchange,TWD
473,TW-73,Asia Pacific,East Asia,Taiwan,Formosa Petrochemical Corp,Oil & Gas,,TW0006505001,,,,6505,XTAI,Taiwan Stock Exchange,TWD
474,TW-74,Asia Pacific,East Asia,Taiwan,Wiwynn Corporation Corp,Consumer Electronics,,TW0006669005,,,,6669,XTAI,Taiwan Stock Exchange,TWD
475,TW-75,Asia Pacific,East Asia,Taiwan,Powerchip Semiconductor Manufactur,Semiconductors & Chip Technologies,,TW0006770001,,,,6770,XTAI,Taiwan Stock Exchange,TWD
476,TW-76,Asia Pacific,East Asia,Taiwan,Nan Ya Printed Circuit Board Corp,Semiconductors & Chip Technologies,,TW0008046004,,,,8046,XTAI,Taiwan Stock Exchange,TWD
477,TW-77,Asia Pacific,East Asia,Taiwan,Momo Com Inc,Diversified Retail,,TW0008454000,,,,8454,XTAI,Taiwan Stock Exchange,TWD
478,TW-78,Asia Pacific,East Asia,Taiwan,Nien Made Enterprise Ltd,Consumer & Household Products,,TW0008464009,,,,8464,XTAI,Taiwan Stock Exchange,TWD
479,TW-79,Asia Pacific,East Asia,Taiwan,Pou Chen Corp,Textiles & Apparel,,TW0009904003,,,,9904,XTAI,Taiwan Stock Exchange,TWD
480,TW-80,Asia Pacific,East Asia,Taiwan,Feng Tay Enterprises Ltd,Textiles & Apparel,,TW0009910000,,,,9910,XTAI,Taiwan Stock Exchange,TWD
481,TW-81,Asia Pacific,East Asia,Taiwan,Giant Manufacturing Ltd,Leisure Products,,TW0009921007,,,,9921,XTAI,Taiwan Stock Exchange,TWD
482,TW-82,Asia Pacific,East Asia,Taiwan,Ruentex Development Ltd,Real Estate Operations,,TW0009945006,,,,9945,XTAI,Taiwan Stock Exchange,TWD
483,TW-83,Asia Pacific,East Asia,Taiwan,Taiwan Semiconductor Manufacturing,Semiconductors & Chip Technologies,,TW0002330008,,,,TSM,XNYS,New York Stock Exchange,USD
484,AU-1,Asia Pacific,Oceania,Australia,"Life360, Inc.",Software & IT Solutions / Digital Services,,,,,,360,XASX,Australian Securities Exchange,AUD
485,AU-2,Asia Pacific,Oceania,Australia,The A2 Milk Company Limited,Food & Tobacco,,,,,,A2M,XASX,Australian Securities Exchange,AUD
486,AU-3,Asia Pacific,Oceania,Australia,Adbri Limited,Construction Materials,,,,,,ABC,XASX,Australian Securities Exchange,AUD
487,AU-4,Asia Pacific,Oceania,Australia,Australian Foundation Investment Company Limited,Capital Markets & Advisory,,,,,,AFI,XASX,Australian Securities Exchange,AUD
488,AU-5,Asia Pacific,Oceania,Australia,Agl Energy Limited,Integrated Utilities,,,,,,AGL,XASX,Australian Securities Exchange,AUD
489,AU-6,Asia Pacific,Oceania,Australia,Auckland International Airport Limited,Transport Infrastructure,,,,,,AIA,XASX,Australian Securities Exchange,AUD
490,AU-7,Asia Pacific,Oceania,Australia,Air New Zealand Limited,Passenger Transportation Services,,,,,,AIZ,XASX,Australian Securities Exchange,AUD
491,AU-8,Asia Pacific,Oceania,Australia,Allkem Limited,Metals & Mining,,,,,,AKE,XASX,Australian Securities Exchange,AUD
492,AU-9,Asia Pacific,Oceania,Australia,Ampol Limited,Oil & Gas,,AU0000088338,,,,ALD,XASX,Australian Securities Exchange,AUD
493,AU-10,Asia Pacific,Oceania,Australia,Aristocrat Leisure Limited,Hotels & Entertainment Services,,AU000000ALL7,,,,ALL,XASX,Australian Securities Exchange,AUD
494,AU-11,Asia Pacific,Oceania,Australia,Als Limited,Professional & Commercial Services,,,,,,ALQ,XASX,Australian Securities Exchange,AUD
495,AU-12,Asia Pacific,Oceania,Australia,Altium Limited,Software & IT Solutions / Digital Services,,,,,,ALU,XASX,Australian Securities Exchange,AUD
496,AU-13,Asia Pacific,Oceania,Australia,Atlas Arteria Group,Transport Infrastructure,,,,,,ALX,XASX,Australian Securities Exchange,AUD
497,AU-14,Asia Pacific,Oceania,Australia,Amcor Plc,Containers & Packaging,,,,,,AMC,XASX,Australian Securities Exchange,AUD
498,AU-15,Asia Pacific,Oceania,Australia,Amp Limited,Capital Markets & Advisory,,,,,,AMP,XASX,Australian Securities Exchange,AUD
499,AU-16,Asia Pacific,Oceania,Australia,Ansell Limited,Medical Devices & Supplies,,,,,,ANN,XASX,Australian Securities Exchange,AUD
500,AU-17,Asia Pacific,Oceania,Australia,Anz Group Holdings Limited,Banking Services,,AU000000ANZ3,,,,ANZ,XASX,Australian Securities Exchange,AUD
501,AU-18,Asia Pacific,Oceania,Australia,Eagers Automotive Limited,Specialty Retailers,,,,,,APE,XASX,Australian Securities Exchange,AUD
502,AU-19,Asia Pacific,Oceania,Australia,Apm Human Services International Limited,Professional & Commercial Services,,,,,,APM,XASX,Australian Securities Exchange,AUD
503,AU-20,Asia Pacific,Oceania,Australia,Arb Corporation Limited,Automobiles & Auto Parts,,,,,,ARB,XASX,Australian Securities Exchange,AUD
504,AU-21,Asia Pacific,Oceania,Australia,Argo Investments Limited,Capital Markets & Advisory,,,,,,ARG,XASX,Australian Securities Exchange,AUD
505,AU-22,Asia Pacific,Oceania,Australia,Abacus Sk Pty Limited,Real Estate Investment Trusts (REITs),,,,,,ASK,XASX,Australian Securities Exchange,AUD
506,AU-23,Asia Pacific,Oceania,Australia,Asx Limited,Capital Markets & Advisory,,AU000000ASX7,,,,ASX,XASX,Australian Securities Exchange,AUD
507,AU-24,Asia Pacific,Oceania,Australia,Aub Group Limited,Insurance,,,,,,AUB,XASX,Australian Securities Exchange,AUD
508,AU-25,Asia Pacific,Oceania,Australia,Avz Minerals Limited,Metals & Mining,,,,,,AVZ,XASX,Australian Securities Exchange,AUD
509,AU-26,Asia Pacific,Oceania,Australia,Alumina Limited,Metals & Mining,,,,,,AWC,XASX,Australian Securities Exchange,AUD
510,AU-27,Asia Pacific,Oceania,Australia,Aurizon Holdings Limited,Freight & Logistics Services,,AU000000AZJ1,,,,AZJ,XASX,Australian Securities Exchange,AUD
511,AU-28,Asia Pacific,Oceania,Australia,Bapcor Limited,Automobiles & Auto Parts,,,,,,BAP,XASX,Australian Securities Exchange,AUD
512,AU-29,Asia Pacific,Oceania,Australia,Bendigo And Adelaide Bank Limited,Banking Services,,,,,,BEN,XASX,Australian Securities Exchange,AUD
513,AU-30,Asia Pacific,Oceania,Australia,Bsp Financial Group Limited,Banking Services,,,,,,BFL,XASX,Australian Securities Exchange,AUD
514,AU-31,Asia Pacific,Oceania,Australia,Bellevue Gold Limited,Metals & Mining,,,,,,BGL,XASX,Australian Securities Exchange,AUD
515,AU-32,Asia Pacific,Oceania,Australia,Bhp Group Limited,Metals & Mining,,AU000000BHP4,,,,BHP,XASX,Australian Securities Exchange,AUD
516,AU-33,Asia Pacific,Oceania,Australia,Brickworks Ltd,Construction Materials,,,,,,BKW,XASX,Australian Securities Exchange,AUD
517,AU-34,Asia Pacific,Oceania,Australia,Boral Limited,Construction Materials,,,,,,BLD,XASX,Australian Securities Exchange,AUD
518,AU-35,Asia Pacific,Oceania,Australia,Bank Of Queensland Limited,Banking Services,,,,,,BOQ,XASX,Australian Securities Exchange,AUD
519,AU-36,Asia Pacific,Oceania,Australia,Beach Energy Limited,Oil & Gas,,,,,,BPT,XASX,Australian Securities Exchange,AUD
520,AU-37,Asia Pacific,Oceania,Australia,Breville Group Limited,Consumer & Household Products,,,,,,BRG,XASX,Australian Securities Exchange,AUD
521,AU-38,Asia Pacific,Oceania,Australia,Bluescope Steel Limited,Metals & Mining,,AU000000BSL0,,,,BSL,XASX,Australian Securities Exchange,AUD
522,AU-39,Asia Pacific,Oceania,Australia,Bwp Trust,Real Estate Investment Trusts (REITs),,,,,,BWP,XASX,Australian Securities Exchange,AUD
523,AU-40,Asia Pacific,Oceania,Australia,Brambles Limited,Containers & Packaging,,AU000000BXB1,,,,BXB,XASX,Australian Securities Exchange,AUD
524,AU-41,Asia Pacific,Oceania,Australia,Carsales.Com Limited,Software & IT Solutions / Digital Services,,,,,,CAR,XASX,Australian Securities Exchange,AUD
525,AU-42,Asia Pacific,Oceania,Australia,Commonwealth Bank Of Australia,Banking Services,,AU000000CBA7,,,,CBA,XASX,Australian Securities Exchange,AUD
526,AU-43,Asia Pacific,Oceania,Australia,Contact Energy Limited,Electrical Utilities & IPPs,,,,,,CEN,XASX,Australian Securities Exchange,AUD
527,AU-44,Asia Pacific,Oceania,Australia,Challenger Limited,Insurance,,,,,,CGF,XASX,Australian Securities Exchange,AUD
528,AU-45,Asia Pacific,Oceania,Australia,Chalice Mining Limited,Metals & Mining,,,,,,CHN,XASX,Australian Securities Exchange,AUD
529,AU-46,Asia Pacific,Oceania,Australia,Champion Iron Limited,Metals & Mining,,,,,,CIA,XASX,Australian Securities Exchange,AUD
530,AU-47,Asia Pacific,Oceania,Australia,Charter Hall Long Wale Reit,Real Estate Investment Trusts (REITs),,,,,,CLW,XASX,Australian Securities Exchange,AUD
531,AU-48,Asia Pacific,Oceania,Australia,Capricorn Metals Ltd,Metals & Mining,,,,,,CMM,XASX,Australian Securities Exchange,AUD
532,AU-49,Asia Pacific,Oceania,Australia,Chorus Limited,Telecommunications Services,,,,,,CNU,XASX,Australian Securities Exchange,AUD
533,AU-50,Asia Pacific,Oceania,Australia,Cochlear Limited,Medical Devices & Supplies,,AU000000COH5,,,,COH,XASX,Australian Securities Exchange,AUD
534,AU-51,Asia Pacific,Oceania,Australia,Coles Group Limited,Food & Drug Retailing,,AU0000030678,,,,COL,XASX,Australian Securities Exchange,AUD
535,AU-52,Asia Pacific,Oceania,Australia,Computershare Limited,Software & IT Solutions / Digital Services,,AU000000CPU5,,,,CPU,XASX,Australian Securities Exchange,AUD
536,AU-53,Asia Pacific,Oceania,Australia,Coronado Global Resources Inc.,Metals & Mining,,,,,,CRN,XASX,Australian Securities Exchange,AUD
537,AU-54,Asia Pacific,Oceania,Australia,Csl Limited,Pharmaceuticals,,AU000000CSL8,,,,CSL,XASX,Australian Securities Exchange,AUD
538,AU-55,Asia Pacific,Oceania,Australia,Csr Limited,Construction Materials,,,,,,CSR,XASX,Australian Securities Exchange,AUD
539,AU-56,Asia Pacific,Oceania,Australia,Corporate Travel Management Limited,Hotels & Entertainment Services,,,,,,CTD,XASX,Australian Securities Exchange,AUD
540,AU-57,Asia Pacific,Oceania,Australia,Cleanaway Waste Management Limited,Professional & Commercial Services,,,,,,CWY,XASX,Australian Securities Exchange,AUD
541,AU-58,Asia Pacific,Oceania,Australia,De Grey Mining Ltd,Metals & Mining,,,,,,DEG,XASX,Australian Securities Exchange,AUD
542,AU-59,Asia Pacific,Oceania,Australia,Domain Holdings Australia Limited,Media & Publishing,,,,,,DHG,XASX,Australian Securities Exchange,AUD
543,AU-60,Asia Pacific,Oceania,Australia,Domino'S Pizza Enterprises Limited,Hotels & Entertainment Services,,,,,,DMP,XASX,Australian Securities Exchange,AUD
544,AU-61,Asia Pacific,Oceania,Australia,Downer Edi Limited,Construction & Engineering,,,,,,DOW,XASX,Australian Securities Exchange,AUD
545,AU-62,Asia Pacific,Oceania,Australia,Deterra Royalties Limited,Metals & Mining,,,,,,DRR,XASX,Australian Securities Exchange,AUD
546,AU-63,Asia Pacific,Oceania,Australia,Ebos Group Limited,Pharmaceuticals,,,,,,EBO,XASX,Australian Securities Exchange,AUD
547,AU-64,Asia Pacific,Oceania,Australia,Endeavour Group Limited,Food & Drug Retailing,,AU0000154833,,,,EDV,XASX,Australian Securities Exchange,AUD
548,AU-65,Asia Pacific,Oceania,Australia,Evolution Mining Limited,Metals & Mining,,,,,,EVN,XASX,Australian Securities Exchange,AUD
549,AU-66,Asia Pacific,Oceania,Australia,Evt Limited,Hotels & Entertainment Services,,,,,,EVT,XASX,Australian Securities Exchange,AUD
550,AU-67,Asia Pacific,Oceania,Australia,Fletcher Building Limited,Residential Construction & Materials,,,,,,FBU,XASX,Australian Securities Exchange,AUD
551,AU-68,Asia Pacific,Oceania,Australia,Flight Centre Travel Group Limited,Hotels & Entertainment Services,,,,,,FLT,XASX,Australian Securities Exchange,AUD
552,AU-69,Asia Pacific,Oceania,Australia,Fortescue Metals Group Ltd,Metals & Mining,,AU000000FMG4,,,,FMG,XASX,Australian Securities Exchange,AUD
553,AU-70,Asia Pacific,Oceania,Australia,Fisher & Paykel Healthcare Corporation Limited,Medical Devices & Supplies,,,,,,FPH,XASX,Australian Securities Exchange,AUD
554,AU-71,Asia Pacific,Oceania,Australia,Genesis Minerals Limited,Metals & Mining,,,,,,GMD,XASX,Australian Securities Exchange,AUD
555,AU-72,Asia Pacific,Oceania,Australia,Graincorp Limited,Food & Tobacco,,,,,,GNC,XASX,Australian Securities Exchange,AUD
556,AU-73,Asia Pacific,Oceania,Australia,Genesis Energy Limited,Electrical Utilities & IPPs,,,,,,GNE,XASX,Australian Securities Exchange,AUD
557,AU-74,Asia Pacific,Oceania,Australia,Gold Road Resources Limited,Metals & Mining,,,,,,GOR,XASX,Australian Securities Exchange,AUD
558,AU-75,Asia Pacific,Oceania,Australia,Gqg Partners Inc.,Capital Markets & Advisory,,,,,,GQG,XASX,Australian Securities Exchange,AUD
559,AU-76,Asia Pacific,Oceania,Australia,G.U.D. Holdings Limited,Automobiles & Auto Parts,,,,,,GUD,XASX,Australian Securities Exchange,AUD
560,AU-77,Asia Pacific,Oceania,Australia,Hmc Capital Limited,Real Estate Operations,,,,,,HMC,XASX,Australian Securities Exchange,AUD
561,AU-78,Asia Pacific,Oceania,Australia,Hub24 Limited,Capital Markets & Advisory,,,,,,HUB,XASX,Australian Securities Exchange,AUD
562,AU-79,Asia Pacific,Oceania,Australia,Harvey Norman Holdings Ltd,Diversified Retail,,,,,,HVN,XASX,Australian Securities Exchange,AUD
563,AU-80,Asia Pacific,Oceania,Australia,Insurance Australia Group Limited,Insurance,,AU000000IAG3,,,,IAG,XASX,Australian Securities Exchange,AUD
564,AU-81,Asia Pacific,Oceania,Australia,Idp Education Limited,Professional & Business Education,,AU000000IEL5,,,,IEL,XASX,Australian Securities Exchange,AUD
565,AU-82,Asia Pacific,Oceania,Australia,Insignia Financial Ltd,Capital Markets & Advisory,,,,,,IFL,XASX,Australian Securities Exchange,AUD
566,AU-83,Asia Pacific,Oceania,Australia,Infratil Limited,Electrical Utilities & IPPs,,,,,,IFT,XASX,Australian Securities Exchange,AUD
567,AU-84,Asia Pacific,Oceania,Australia,Igo Limited,Metals & Mining,,AU000000IGO4,,,,IGO,XASX,Australian Securities Exchange,AUD
568,AU-85,Asia Pacific,Oceania,Australia,Iluka Resources Limited,Metals & Mining,,,,,,ILU,XASX,Australian Securities Exchange,AUD
569,AU-86,Asia Pacific,Oceania,Australia,Iph Limited,Professional & Commercial Services,,,,,,IPH,XASX,Australian Securities Exchange,AUD
570,AU-87,Asia Pacific,Oceania,Australia,Incitec Pivot Limited,Chemicals,,,,,,IPL,XASX,Australian Securities Exchange,AUD
571,AU-88,Asia Pacific,Oceania,Australia,Invocare Limited,Consumer & Household Products,,,,,,IVC,XASX,Australian Securities Exchange,AUD
572,AU-89,Asia Pacific,Oceania,Australia,Jb Hi-Fi Limited,Specialty Retailers,,,,,,JBH,XASX,Australian Securities Exchange,AUD
573,AU-90,Asia Pacific,Oceania,Australia,James Hardie Industries Public Limited Company,Construction Materials,,AU000000JHX1,,,,JHX,XASX,Australian Securities Exchange,AUD
574,AU-91,Asia Pacific,Oceania,Australia,Johns Lyng Group Limited,Construction & Engineering,,,,,,JLG,XASX,Australian Securities Exchange,AUD
575,AU-92,Asia Pacific,Oceania,Australia,Kelsian Group Limited,Hotels & Entertainment Services,,,,,,KLS,XASX,Australian Securities Exchange,AUD
576,AU-93,Asia Pacific,Oceania,Australia,Lifestyle Communities Ltd,Real Estate Operations,,,,,,LIC,XASX,Australian Securities Exchange,AUD
577,AU-94,Asia Pacific,Oceania,Australia,Lovisa Holdings Limited,Specialty Retailers,,,,,,LOV,XASX,Australian Securities Exchange,AUD
578,AU-95,Asia Pacific,Oceania,Australia,L1 Long Short Fund Limited,Capital Markets & Advisory,,,,,,LSF,XASX,Australian Securities Exchange,AUD
